Timestamp,Heading,SlaveID,Command,Tick,X,Y,Z
2025-04-28 17:26:11,0xAA,22,0x2,317897,-115.000000000,-112.000000000,686.000000000
2025-04-28 17:26:11,0xAA,22,0x2,317897,-46.000000000,-112.000000000,686.000000000
2025-04-28 17:26:11,0xAA,22,0x2,317897,-81.000000000,-150.000000000,1108.000000000
2025-04-28 17:26:11,0xAA,22,0x2,317898,-81.000000000,-150.000000000,1155.000000000
2025-04-28 17:26:11,0xAA,22,0x2,317898,-71.000000000,-61.000000000,1155.000000000
2025-04-28 17:26:11,0xAA,22,0x2,317899,-71.000000000,39.000000000,919.000000000
2025-04-28 17:26:11,0xAA,22,0x2,317899,-13.000000000,39.000000000,919.000000000
2025-04-28 17:26:11,0xAA,22,0x2,317899,-72.000000000,-40.000000000,802.000000000
2025-04-28 17:26:11,0xAA,22,0x2,317900,-72.000000000,-40.000000000,1427.000000000
2025-04-28 17:26:11,0xAA,22,0x2,317900,-82.000000000,45.000000000,1427.000000000
2025-04-28 17:26:11,0xAA,22,0x2,317901,-82.000000000,124.000000000,844.000000000
2025-04-28 17:26:11,0xAA,22,0x2,317901,8.000000000,124.000000000,844.000000000
2025-04-28 17:26:11,0xAA,22,0x2,317901,-49.000000000,126.000000000,993.000000000
2025-04-28 17:26:11,0xAA,22,0x2,317902,-49.000000000,126.000000000,1051.000000000
2025-04-28 17:26:11,0xAA,22,0x2,317902,-146.000000000,97.000000000,1051.000000000
2025-04-28 17:26:11,0xAA,22,0x2,317903,-25.000000000,75.000000000,473.000000000
2025-04-28 17:26:11,0xAA,22,0x2,317903,-25.000000000,75.000000000,473.000000000
2025-04-28 17:26:11,0xAA,22,0x2,317903,-39.000000000,93.000000000,1582.000000000
2025-04-28 17:26:11,0xAA,22,0x2,317904,-39.000000000,137.000000000,617.000000000
2025-04-28 17:26:11,0xAA,22,0x2,317904,-97.000000000,137.000000000,617.000000000
2025-04-28 17:26:12,0xAA,22,0x2,317904,-10.000000000,90.000000000,679.000000000
2025-04-28 17:26:12,0xAA,22,0x2,317905,-10.000000000,90.000000000,1635.000000000
2025-04-28 17:26:12,0xAA,22,0x2,317905,-13.000000000,87.000000000,1635.000000000
2025-04-28 17:26:12,0xAA,22,0x2,317906,-13.000000000,150.000000000,659.000000000
2025-04-28 17:26:12,0xAA,22,0x2,317906,18.000000000,150.000000000,659.000000000
2025-04-28 17:26:12,0xAA,22,0x2,317906,105.000000000,199.000000000,613.000000000
2025-04-28 17:26:12,0xAA,22,0x2,317907,105.000000000,199.000000000,1224.000000000
2025-04-28 17:26:12,0xAA,22,0x2,317907,46.000000000,150.000000000,1224.000000000
2025-04-28 17:26:12,0xAA,22,0x2,317908,46.000000000,196.000000000,875.000000000
2025-04-28 17:26:12,0xAA,22,0x2,317908,77.000000000,196.000000000,875.000000000
2025-04-28 17:26:12,0xAA,22,0x2,317908,148.000000000,181.000000000,932.000000000
2025-04-28 17:26:12,0xAA,22,0x2,317909,148.000000000,181.000000000,1037.000000000
2025-04-28 17:26:12,0xAA,22,0x2,317909,78.000000000,157.000000000,1037.000000000
2025-04-28 17:26:12,0xAA,22,0x2,317910,16.000000000,82.000000000,783.000000000
2025-04-28 17:26:12,0xAA,22,0x2,317910,16.000000000,82.000000000,783.000000000
2025-04-28 17:26:12,0xAA,22,0x2,317910,82.000000000,162.000000000,1218.000000000
2025-04-28 17:26:12,0xAA,22,0x2,317911,82.000000000,87.000000000,934.000000000
2025-04-28 17:26:12,0xAA,22,0x2,317911,53.000000000,87.000000000,934.000000000
2025-04-28 17:26:12,0xAA,22,0x2,317911,42.000000000,25.000000000,707.000000000
2025-04-28 17:26:12,0xAA,22,0x2,317912,42.000000000,25.000000000,1154.000000000
2025-04-28 17:26:12,0xAA,22,0x2,317912,125.000000000,-37.000000000,1154.000000000
2025-04-28 17:26:12,0xAA,22,0x2,317913,125.000000000,-41.000000000,1040.000000000
2025-04-28 17:26:12,0xAA,22,0x2,317913,164.000000000,-41.000000000,1040.000000000
2025-04-28 17:26:12,0xAA,22,0x2,317913,144.000000000,1.000000000,809.000000000
2025-04-28 17:26:12,0xAA,22,0x2,317914,144.000000000,1.000000000,1008.000000000
2025-04-28 17:26:12,0xAA,22,0x2,317914,153.000000000,-34.000000000,1008.000000000
2025-04-28 17:26:12,0xAA,22,0x2,317915,183.000000000,-72.000000000,1019.000000000
2025-04-28 17:26:12,0xAA,22,0x2,317915,172.000000000,-72.000000000,1019.000000000
2025-04-28 17:26:12,0xAA,22,0x2,317915,115.000000000,-71.000000000,1128.000000000
2025-04-28 17:26:12,0xAA,22,0x2,317916,115.000000000,-71.000000000,1014.000000000
2025-04-28 17:26:12,0xAA,22,0x2,317916,72.000000000,-94.000000000,1014.000000000
2025-04-28 17:26:12,0xAA,22,0x2,317917,42.000000000,-88.000000000,1052.000000000
2025-04-28 17:26:12,0xAA,22,0x2,317917,42.000000000,-88.000000000,1052.000000000
2025-04-28 17:26:12,0xAA,22,0x2,317917,13.000000000,-166.000000000,1007.000000000
2025-04-28 17:26:12,0xAA,22,0x2,317918,13.000000000,-163.000000000,1176.000000000
2025-04-28 17:26:12,0xAA,22,0x2,317918,3.000000000,-163.000000000,1176.000000000
2025-04-28 17:26:12,0xAA,22,0x2,317919,-24.000000000,-113.000000000,1012.000000000
2025-04-28 17:26:12,0xAA,22,0x2,317919,-24.000000000,-144.000000000,1018.000000000
2025-04-28 17:26:12,0xAA,22,0x2,317919,-5.000000000,-151.000000000,1018.000000000
2025-04-28 17:26:12,0xAA,22,0x2,317920,-10.000000000,-259.000000000,1140.000000000
2025-04-28 17:26:12,0xAA,22,0x2,317920,-10.000000000,-259.000000000,1140.000000000
2025-04-28 17:26:12,0xAA,22,0x2,317920,-5.000000000,-249.000000000,1067.000000000
2025-04-28 17:26:12,0xAA,22,0x2,317921,-5.000000000,-219.000000000,934.000000000
2025-04-28 17:26:12,0xAA,22,0x2,317921,42.000000000,-203.000000000,934.000000000
2025-04-28 17:26:12,0xAA,22,0x2,317922,-29.000000000,-247.000000000,1206.000000000
2025-04-28 17:26:12,0xAA,22,0x2,317922,-29.000000000,-247.000000000,1144.000000000
2025-04-28 17:26:12,0xAA,22,0x2,317922,-78.000000000,-208.000000000,1121.000000000
2025-04-28 17:26:12,0xAA,22,0x2,317923,-78.000000000,-139.000000000,1061.000000000
2025-04-28 17:26:12,0xAA,22,0x2,317923,-95.000000000,-139.000000000,1061.000000000
2025-04-28 17:26:12,0xAA,22,0x2,317924,-87.000000000,-78.000000000,1034.000000000
2025-04-28 17:26:12,0xAA,22,0x2,317924,-87.000000000,-78.000000000,755.000000000
2025-04-28 17:26:12,0xAA,22,0x2,317924,-128.000000000,-86.000000000,755.000000000
2025-04-28 17:26:12,0xAA,22,0x2,317925,-125.000000000,-75.000000000,1381.000000000
2025-04-28 17:26:12,0xAA,22,0x2,317925,-125.000000000,-75.000000000,1381.000000000
